naics4d,naics4d_label,tech40_id,tech40_label,tech40_labelshort,cosine4d,n_patent,xposure4d
6222,Psychiatric and Substance Abuse Hospitals,25,Location-Based Services & Tracking,Location-Based Services,0.3701371899002884,1,0.36216778354110757
6222,Psychiatric and Substance Abuse Hospitals,26,Voice Communication,Voice Communication,0,1,-0
6222,Psychiatric and Substance Abuse Hospitals,27,Electronic Messaging,Electronic Messaging,0,0,-0
6222,Psychiatric and Substance Abuse Hospitals,28,Workflow Management,Workflow Management,0.1736160590562663,1,0.17275547704043248
6222,Psychiatric and Substance Abuse Hospitals,29,Cloud Storage & Data Security,Cloud Storage,2.2628240916804057,10,1.555353954662596
6222,Psychiatric and Substance Abuse Hospitals,30,Information Processing,Information Processing,0,0,-0
6222,Psychiatric and Substance Abuse Hospitals,31,Cloud Computing,Cloud Computing,5.014682491443437,24,2.315313757055393
6222,Psychiatric and Substance Abuse Hospitals,32,Recommender Systems,Recommender Systems,0,0,-0
6222,Psychiatric and Substance Abuse Hospitals,33,Social Networking & Media Platforms,Social Networking,0,0,-0
6222,Psychiatric and Substance Abuse Hospitals,34,Digital Media Content,Digital Media Content,0,0,-0
6222,Psychiatric and Substance Abuse Hospitals,35,Augmented and Virtual Reality (AR/VR),AR/VR,0,0,-0
6222,Psychiatric and Substance Abuse Hospitals,36,Machine Learning & Neural Networks,Machine Learning,0.4629310934086272,3,0.4478131463737514
6222,Psychiatric and Substance Abuse Hospitals,37,Medical Imaging & Image Processing,Medical Imaging,1.9675607937370523,10,1.4290333829608628
6222,Psychiatric and Substance Abuse Hospitals,38,Health Monitoring,Health Monitoring,12.523818175200145,53,3.2223695883110355
6222,Psychiatric and Substance Abuse Hospitals,39,Medical Information,Medical Information,94.07991160662705,311,5.237319969258795
6222,Psychiatric and Substance Abuse Hospitals,40,E-Healthcare,E-Healthcare,207.32727189229712,647,6.027451564943519
6223,Specialty (except Psychiatric and Substance Abuse) Hospitals,1,3D Printer Hardware,3D Printer Hardware,0,0,-0
6223,Specialty (except Psychiatric and Substance Abuse) Hospitals,2,3D Printing,3D Printing,0,0,-0
6223,Specialty (except Psychiatric and Substance Abuse) Hospitals,3,Additive Manufacturing,Additive Manufacturing,0,0,-0
6223,Specialty (except Psychiatric and Substance Abuse) Hospitals,4,Smart Agriculture & Water Management,Smart Agriculture,0,0,-0
6223,Specialty (except Psychiatric and Substance Abuse) Hospitals,5,Internet of Things (IoT),IoT,2.6366028144512907,12,1.6968028227845027
6223,Specialty (except Psychiatric and Substance Abuse) Hospitals,6,Predictive Energy Management and Distribution,Energy Management,0.3501359198908565,1,0.3433498414920185
6223,Specialty (except Psychiatric and Substance Abuse) Hospitals,7,Industrial Automation & Robot Control,Industrial Automation,0,0,-0
6223,Specialty (except Psychiatric and Substance Abuse) Hospitals,8,Remote Monitoring & Control Systems,Remote Monitoring,0,0,-0
6223,Specialty (except Psychiatric and Substance Abuse) Hospitals,9,Smart Home & Intelligent Household Control,Smart Home,0,1,-0
6223,Specialty (except Psychiatric and Substance Abuse) Hospitals,10,Intelligent Logistics,Intelligent Logistics,0,0,-0
6223,Specialty (except Psychiatric and Substance Abuse) Hospitals,11,Autonomous Vehicles & UAVs,Autonomous Vehicles,0,0,-0
6223,Specialty (except Psychiatric and Substance Abuse) Hospitals,12,Parking & Vehicle Space Management,Parking Management,0,0,-0
6223,Specialty (except Psychiatric and Substance Abuse) Hospitals,13,Vehicle Telematics & Electric Vehicle Management,Vehicle Telematics,0.2846249838920632,1,0.2809156988619355
6223,Specialty (except Psychiatric and Substance Abuse) Hospitals,14,Passenger Transportation,Passenger Transportation,0,0,-0
6223,Specialty (except Psychiatric and Substance Abuse) Hospitals,15,Food Ordering & Vending Systems,Food Ordering,0,0,-0
6223,Specialty (except Psychiatric and Substance Abuse) Hospitals,16,Digital Advertising,Digital Advertising,0,0,-0
6223,Specialty (except Psychiatric and Substance Abuse) Hospitals,17,Electronic Trading and Auctions,E-Trading,0,0,-0
6223,Specialty (except Psychiatric and Substance Abuse) Hospitals,18,Online Shopping Platforms,Online Shopping,0,0,-0
6223,Specialty (except Psychiatric and Substance Abuse) Hospitals,19,E-Coupons & Promotion Management,E-Coupons,0,0,-0
6223,Specialty (except Psychiatric and Substance Abuse) Hospitals,20,Electronic Payments & Financial Transactions,E-Payment,0,0,-0
6223,Specialty (except Psychiatric and Substance Abuse) Hospitals,21,Mobile Payments,Mobile Payment,0,1,-0
6223,Specialty (except Psychiatric and Substance Abuse) Hospitals,22,Gaming & Wagering Systems,Gaming,0,0,-0
6223,Specialty (except Psychiatric and Substance Abuse) Hospitals,23,Digital Authentication,Digital Authentification,0.23745065177879612,1,0.23527408037774009
6223,Specialty (except Psychiatric and Substance Abuse) Hospitals,24,E-Learning,E-Learning,0,0,-0
6223,Specialty (except Psychiatric and Substance Abuse) Hospitals,25,Location-Based Services & Tracking,Location-Based Services,1.6792017496604579,4,1.290227130763154
6223,Specialty (except Psychiatric and Substance Abuse) Hospitals,26,Voice Communication,Voice Communication,0.31683501083123544,2,0.3117601865100145
6223,Specialty (except Psychiatric and Substance Abuse) Hospitals,27,Electronic Messaging,Electronic Messaging,0,0,-0
6223,Specialty (except Psychiatric and Substance Abuse) Hospitals,28,Workflow Management,Workflow Management,0,1,-0
6223,Specialty (except Psychiatric and Substance Abuse) Hospitals,29,Cloud Storage & Data Security,Cloud Storage,1.839803968719194,7,1.3696094771012788
6223,Specialty (except Psychiatric and Substance Abuse) Hospitals,30,Information Processing,Information Processing,0,1,-0
6223,Specialty (except Psychiatric and Substance Abuse) Hospitals,31,Cloud Computing,Cloud Computing,0.46982076729680533,4,0.4540571434727019
6223,Specialty (except Psychiatric and Substance Abuse) Hospitals,32,Recommender Systems,Recommender Systems,0,0,-0
6223,Specialty (except Psychiatric and Substance Abuse) Hospitals,33,Social Networking & Media Platforms,Social Networking,0,0,-0
6223,Specialty (except Psychiatric and Substance Abuse) Hospitals,34,Digital Media Content,Digital Media Content,0,0,-0
6223,Specialty (except Psychiatric and Substance Abuse) Hospitals,35,Augmented and Virtual Reality (AR/VR),AR/VR,0,0,-0
6223,Specialty (except Psychiatric and Substance Abuse) Hospitals,36,Machine Learning & Neural Networks,Machine Learning,0.16594779024497794,2,0.16519541365834553
6223,Specialty (except Psychiatric and Substance Abuse) Hospitals,37,Medical Imaging & Image Processing,Medical Imaging,5.558496123059382,23,2.4164697251702565
6223,Specialty (except Psychiatric and Substance Abuse) Hospitals,38,Health Monitoring,Health Monitoring,36.98350153998575,132,4.303801817357356
6223,Specialty (except Psychiatric and Substance Abuse) Hospitals,39,Medical Information,Medical Information,147.88266838474112,467,5.689577790085405
6223,Specialty (except Psychiatric and Substance Abuse) Hospitals,40,E-Healthcare,E-Healthcare,277.2089331013876,865,6.317921926846929
6231,Nursing Care Facilities,1,3D Printer Hardware,3D Printer Hardware,0,0,-0
6231,Nursing Care Facilities,2,3D Printing,3D Printing,0,0,-0
6231,Nursing Care Facilities,3,Additive Manufacturing,Additive Manufacturing,0,0,-0
6231,Nursing Care Facilities,4,Smart Agriculture & Water Management,Smart Agriculture,0,0,-0
6231,Nursing Care Facilities,5,Internet of Things (IoT),IoT,2.4161003512352663,12,1.6156127182785092
6231,Nursing Care Facilities,6,Predictive Energy Management and Distribution,Energy Management,0,0,-0
6231,Nursing Care Facilities,7,Industrial Automation & Robot Control,Industrial Automation,0.36632725611000344,1,0.35859254066520635
6231,Nursing Care Facilities,8,Remote Monitoring & Control Systems,Remote Monitoring,0,0,-0
6231,Nursing Care Facilities,9,Smart Home & Intelligent Household Control,Smart Home,1.2555070555096053,3,1.051028627716173
6231,Nursing Care Facilities,10,Intelligent Logistics,Intelligent Logistics,0,0,-0
6231,Nursing Care Facilities,11,Autonomous Vehicles & UAVs,Autonomous Vehicles,0,0,-0
6231,Nursing Care Facilities,12,Parking & Vehicle Space Management,Parking Management,0,0,-0
6231,Nursing Care Facilities,13,Vehicle Telematics & Electric Vehicle Management,Vehicle Telematics,0,0,-0
6231,Nursing Care Facilities,14,Passenger Transportation,Passenger Transportation,0.6774499340038568,3,0.6340950025152177
6231,Nursing Care Facilities,15,Food Ordering & Vending Systems,Food Ordering,0,0,-0
6231,Nursing Care Facilities,16,Digital Advertising,Digital Advertising,0,0,-0
6231,Nursing Care Facilities,17,Electronic Trading and Auctions,E-Trading,0,0,-0
6231,Nursing Care Facilities,18,Online Shopping Platforms,Online Shopping,0,0,-0
6231,Nursing Care Facilities,19,E-Coupons & Promotion Management,E-Coupons,0,0,-0
6231,Nursing Care Facilities,20,Electronic Payments & Financial Transactions,E-Payment,0,0,-0
6231,Nursing Care Facilities,21,Mobile Payments,Mobile Payment,0,0,-0
6231,Nursing Care Facilities,22,Gaming & Wagering Systems,Gaming,0,0,-0
6231,Nursing Care Facilities,23,Digital Authentication,Digital Authentification,0.7921544364893238,4,0.7265301706796942
6231,Nursing Care Facilities,24,E-Learning,E-Learning,0.45399153153012195,4,0.43968690980560543
6231,Nursing Care Facilities,25,Location-Based Services & Tracking,Location-Based Services,1.5745827653002822,6,1.235434803418637
6231,Nursing Care Facilities,26,Voice Communication,Voice Communication,0,0,-0
6231,Nursing Care Facilities,27,Electronic Messaging,Electronic Messaging,1.2217737937334794,4,1.0298380915423446
6231,Nursing Care Facilities,28,Workflow Management,Workflow Management,1.414937950085187,8,1.1466339888256172
6231,Nursing Care Facilities,29,Cloud Storage & Data Security,Cloud Storage,0,2,-0
6231,Nursing Care Facilities,30,Information Processing,Information Processing,0,1,-0
6231,Nursing Care Facilities,31,Cloud Computing,Cloud Computing,0.2277554284619778,1,0.22583097828110202
6231,Nursing Care Facilities,32,Recommender Systems,Recommender Systems,0,0,-0
6231,Nursing Care Facilities,33,Social Networking & Media Platforms,Social Networking,1.0082109449856835,4,0.8871677000413367
6231,Nursing Care Facilities,34,Digital Media Content,Digital Media Content,0,0,-0
6231,Nursing Care Facilities,35,Augmented and Virtual Reality (AR/VR),AR/VR,0,2,-0
6231,Nursing Care Facilities,36,Machine Learning & Neural Networks,Machine Learning,2.501164544837775,20,1.6476635606483008
6231,Nursing Care Facilities,37,Medical Imaging & Image Processing,Medical Imaging,0,2,-0
6231,Nursing Care Facilities,38,Health Monitoring,Health Monitoring,73.27354293409738,240,4.987393342310266
6231,Nursing Care Facilities,39,Medical Information,Medical Information,153.13859401696632,472,5.724501195332866
6231,Nursing Care Facilities,40,E-Healthcare,E-Healthcare,243.20663936556574,692,6.187062856856008
6232,"Residential Developmental Handicap, Mental Health and Substance Abuse Facilities",1,3D Printer Hardware,3D Printer Hardware,0,0,-0
6232,"Residential Developmental Handicap, Mental Health and Substance Abuse Facilities",2,3D Printing,3D Printing,0,0,-0
6232,"Residential Developmental Handicap, Mental Health and Substance Abuse Facilities",3,Additive Manufacturing,Additive Manufacturing,0,0,-0
6232,"Residential Developmental Handicap, Mental Health and Substance Abuse Facilities",4,Smart Agriculture & Water Management,Smart Agriculture,0,0,-0
6232,"Residential Developmental Handicap, Mental Health and Substance Abuse Facilities",5,Internet of Things (IoT),IoT,0,1,-0
6232,"Residential Developmental Handicap, Mental Health and Substance Abuse Facilities",6,Predictive Energy Management and Distribution,Energy Management,0.8486456676829703,3,0.7702051694444728
6232,"Residential Developmental Handicap, Mental Health and Substance Abuse Facilities",7,Industrial Automation & Robot Control,Industrial Automation,0.3548693807862202,1,0.34781406095310186
6232,"Residential Developmental Handicap, Mental Health and Substance Abuse Facilities",8,Remote Monitoring & Control Systems,Remote Monitoring,0,5,-0
6232,"Residential Developmental Handicap, Mental Health and Substance Abuse Facilities",9,Smart Home & Intelligent Household Control,Smart Home,5.604702805526194,26,2.4246184165505653
6232,"Residential Developmental Handicap, Mental Health and Substance Abuse Facilities",10,Intelligent Logistics,Intelligent Logistics,0,0,-0
6232,"Residential Developmental Handicap, Mental Health and Substance Abuse Facilities",11,Autonomous Vehicles & UAVs,Autonomous Vehicles,0,0,-0
6232,"Residential Developmental Handicap, Mental Health and Substance Abuse Facilities",12,Parking & Vehicle Space Management,Parking Management,1.3710165909299674,5,1.1210195260082128
6232,"Residential Developmental Handicap, Mental Health and Substance Abuse Facilities",13,Vehicle Telematics & Electric Vehicle Management,Vehicle Telematics,0,0,-0
6232,"Residential Developmental Handicap, Mental Health and Substance Abuse Facilities",14,Passenger Transportation,Passenger Transportation,5.143866715225434,22,2.340269540920959
6232,"Residential Developmental Handicap, Mental Health and Substance Abuse Facilities",15,Food Ordering & Vending Systems,Food Ordering,4.4904226180728966,16,2.207267973116849
6232,"Residential Developmental Handicap, Mental Health and Substance Abuse Facilities",16,Digital Advertising,Digital Advertising,0,0,-0
6232,"Residential Developmental Handicap, Mental Health and Substance Abuse Facilities",17,Electronic Trading and Auctions,E-Trading,0,1,-0
6232,"Residential Developmental Handicap, Mental Health and Substance Abuse Facilities",18,Online Shopping Platforms,Online Shopping,0,0,-0
6232,"Residential Developmental Handicap, Mental Health and Substance Abuse Facilities",19,E-Coupons & Promotion Management,E-Coupons,0,0,-0
6232,"Residential Developmental Handicap, Mental Health and Substance Abuse Facilities",20,Electronic Payments & Financial Transactions,E-Payment,0,0,-0
6232,"Residential Developmental Handicap, Mental Health and Substance Abuse Facilities",21,Mobile Payments,Mobile Payment,0.25571943826816435,1,0.25301137475678614
6232,"Residential Developmental Handicap, Mental Health and Substance Abuse Facilities",22,Gaming & Wagering Systems,Gaming,0.5275975823043959,5,0.5057586476453584
6232,"Residential Developmental Handicap, Mental Health and Substance Abuse Facilities",23,Digital Authentication,Digital Authentification,13.158788022790613,69,3.2716776937775665
6232,"Residential Developmental Handicap, Mental Health and Substance Abuse Facilities",24,E-Learning,E-Learning,0.8233135904593178,4,0.7507697749739365
6232,"Residential Developmental Handicap, Mental Health and Substance Abuse Facilities",25,Location-Based Services & Tracking,Location-Based Services,0.6972586900151774,2,0.6504193513445519
6232,"Residential Developmental Handicap, Mental Health and Substance Abuse Facilities",26,Voice Communication,Voice Communication,0.6791374688895259,5,0.6354915769340898
6232,"Residential Developmental Handicap, Mental Health and Substance Abuse Facilities",27,Electronic Messaging,Electronic Messaging,0.8803047269222445,3,0.7941556949259326
6232,"Residential Developmental Handicap, Mental Health and Substance Abuse Facilities",28,Workflow Management,Workflow Management,9.481472123352571,28,2.9452561627367415
6232,"Residential Developmental Handicap, Mental Health and Substance Abuse Facilities",29,Cloud Storage & Data Security,Cloud Storage,0.4786283154319573,2,0.4620151842155748
6232,"Residential Developmental Handicap, Mental Health and Substance Abuse Facilities",30,Information Processing,Information Processing,0.3066330170151732,1,0.30202049433344275
6232,"Residential Developmental Handicap, Mental Health and Substance Abuse Facilities",31,Cloud Computing,Cloud Computing,2.2581100064828097,12,1.5534467944286885
6232,"Residential Developmental Handicap, Mental Health and Substance Abuse Facilities",32,Recommender Systems,Recommender Systems,0.4005854298738792,2,0.3905788228824087
6232,"Residential Developmental Handicap, Mental Health and Substance Abuse Facilities",33,Social Networking & Media Platforms,Social Networking,0.34742347433894116,2,0.34078870457708704
6232,"Residential Developmental Handicap, Mental Health and Substance Abuse Facilities",34,Digital Media Content,Digital Media Content,0.2450784592209364,1,0.2426891161394817
6232,"Residential Developmental Handicap, Mental Health and Substance Abuse Facilities",35,Augmented and Virtual Reality (AR/VR),AR/VR,0.4176004578136049,6,0.40632692622740185
6232,"Residential Developmental Handicap, Mental Health and Substance Abuse Facilities",36,Machine Learning & Neural Networks,Machine Learning,0.5940740576876572,3,0.5637368072542126
6232,"Residential Developmental Handicap, Mental Health and Substance Abuse Facilities",37,Medical Imaging & Image Processing,Medical Imaging,0.20292801419656803,1,0.20156045265941597
6232,"Residential Developmental Handicap, Mental Health and Substance Abuse Facilities",38,Health Monitoring,Health Monitoring,7.581893766603571,28,2.723231039346635
6232,"Residential Developmental Handicap, Mental Health and Substance Abuse Facilities",39,Medical Information,Medical Information,39.40508463890971,132,4.367203004977173
6232,"Residential Developmental Handicap, Mental Health and Substance Abuse Facilities",40,E-Healthcare,E-Healthcare,27.94144189016122,84,4.023578201545479
6233,Community Care Facilities for the Elderly,1,3D Printer Hardware,3D Printer Hardware,0,0,-0
6233,Community Care Facilities for the Elderly,2,3D Printing,3D Printing,0,0,-0
6233,Community Care Facilities for the Elderly,3,Additive Manufacturing,Additive Manufacturing,0,0,-0
6233,Community Care Facilities for the Elderly,4,Smart Agriculture & Water Management,Smart Agriculture,0,0,-0
6233,Community Care Facilities for the Elderly,5,Internet of Things (IoT),IoT,3.6322017215637503,14,2.001418762375542
6233,Community Care Facilities for the Elderly,6,Predictive Energy Management and Distribution,Energy Management,0,3,-0
6233,Community Care Facilities for the Elderly,7,Industrial Automation & Robot Control,Industrial Automation,0,0,-0
6233,Community Care Facilities for the Elderly,8,Remote Monitoring & Control Systems,Remote Monitoring,0,3,-0
6233,Community Care Facilities for the Elderly,9,Smart Home & Intelligent Household Control,Smart Home,2.875356879718306,15,1.778276120927261
6233,Community Care Facilities for the Elderly,10,Intelligent Logistics,Intelligent Logistics,0,0,-0
6233,Community Care Facilities for the Elderly,11,Autonomous Vehicles & UAVs,Autonomous Vehicles,0,0,-0
6233,Community Care Facilities for the Elderly,12,Parking & Vehicle Space Management,Parking Management,0,0,-0
6233,Community Care Facilities for the Elderly,13,Vehicle Telematics & Electric Vehicle Management,Vehicle Telematics,0,0,-0
6233,Community Care Facilities for the Elderly,14,Passenger Transportation,Passenger Transportation,0,0,-0
6233,Community Care Facilities for the Elderly,15,Food Ordering & Vending Systems,Food Ordering,0,0,-0
6233,Community Care Facilities for the Elderly,16,Digital Advertising,Digital Advertising,0,0,-0
6233,Community Care Facilities for the Elderly,17,Electronic Trading and Auctions,E-Trading,0,0,-0
6233,Community Care Facilities for the Elderly,18,Online Shopping Platforms,Online Shopping,0,1,-0
6233,Community Care Facilities for the Elderly,19,E-Coupons & Promotion Management,E-Coupons,0,0,-0
6233,Community Care Facilities for the Elderly,20,Electronic Payments & Financial Transactions,E-Payment,0,0,-0
6233,Community Care Facilities for the Elderly,21,Mobile Payments,Mobile Payment,0,0,-0
6233,Community Care Facilities for the Elderly,22,Gaming & Wagering Systems,Gaming,0.8775625521180714,4,0.7920960182281873
6233,Community Care Facilities for the Elderly,23,Digital Authentication,Digital Authentification,0.15698697809456338,1,0.15634920443395656
6233,Community Care Facilities for the Elderly,24,E-Learning,E-Learning,0,0,-0
6233,Community Care Facilities for the Elderly,25,Location-Based Services & Tracking,Location-Based Services,1.116648933943015,3,0.9614999624107922
6233,Community Care Facilities for the Elderly,26,Voice Communication,Voice Communication,0,0,-0
6233,Community Care Facilities for the Elderly,27,Electronic Messaging,Electronic Messaging,1.277530986349876,3,1.064676700492658
6233,Community Care Facilities for the Elderly,28,Workflow Management,Workflow Management,0.8173264847083097,4,0.7461408645312227
6233,Community Care Facilities for the Elderly,29,Cloud Storage & Data Security,Cloud Storage,0,1,-0
6233,Community Care Facilities for the Elderly,30,Information Processing,Information Processing,0,0,-0
6233,Community Care Facilities for the Elderly,31,Cloud Computing,Cloud Computing,0,0,-0
6233,Community Care Facilities for the Elderly,32,Recommender Systems,Recommender Systems,0,0,-0
6233,Community Care Facilities for the Elderly,33,Social Networking & Media Platforms,Social Networking,1.122391406138523,5,0.965325452850515
6233,Community Care Facilities for the Elderly,34,Digital Media Content,Digital Media Content,0,0,-0
6233,Community Care Facilities for the Elderly,35,Augmented and Virtual Reality (AR/VR),AR/VR,0,0,-0
6233,Community Care Facilities for the Elderly,36,Machine Learning & Neural Networks,Machine Learning,0.11379601211067727,1,0.11355183150551125
6233,Community Care Facilities for the Elderly,37,Medical Imaging & Image Processing,Medical Imaging,0,0,-0
6233,Community Care Facilities for the Elderly,38,Health Monitoring,Health Monitoring,5.37616753785266,17,2.3836624021191817
6233,Community Care Facilities for the Elderly,39,Medical Information,Medical Information,7.742008527588885,22,2.743953406712921
6233,Community Care Facilities for the Elderly,40,E-Healthcare,E-Healthcare,27.88532352164722,79,4.021569043059572
6239,Other Residential Care Facilities,1,3D Printer Hardware,3D Printer Hardware,0,0,-0
6239,Other Residential Care Facilities,2,3D Printing,3D Printing,0,0,-0
6239,Other Residential Care Facilities,3,Additive Manufacturing,Additive Manufacturing,0,0,-0
6239,Other Residential Care Facilities,4,Smart Agriculture & Water Management,Smart Agriculture,0,0,-0
6239,Other Residential Care Facilities,5,Internet of Things (IoT),IoT,0,0,-0
6239,Other Residential Care Facilities,6,Predictive Energy Management and Distribution,Energy Management,0,0,-0
6239,Other Residential Care Facilities,7,Industrial Automation & Robot Control,Industrial Automation,0,0,-0
6239,Other Residential Care Facilities,8,Remote Monitoring & Control Systems,Remote Monitoring,0,0,-0
6239,Other Residential Care Facilities,9,Smart Home & Intelligent Household Control,Smart Home,0,0,-0
6239,Other Residential Care Facilities,10,Intelligent Logistics,Intelligent Logistics,0,0,-0
6239,Other Residential Care Facilities,11,Autonomous Vehicles & UAVs,Autonomous Vehicles,0,0,-0
6239,Other Residential Care Facilities,12,Parking & Vehicle Space Management,Parking Management,0,0,-0
6239,Other Residential Care Facilities,13,Vehicle Telematics & Electric Vehicle Management,Vehicle Telematics,0,0,-0
6239,Other Residential Care Facilities,14,Passenger Transportation,Passenger Transportation,0,0,-0
6239,Other Residential Care Facilities,15,Food Ordering & Vending Systems,Food Ordering,0,0,-0
6239,Other Residential Care Facilities,16,Digital Advertising,Digital Advertising,0,0,-0
6239,Other Residential Care Facilities,17,Electronic Trading and Auctions,E-Trading,0,0,-0
6239,Other Residential Care Facilities,18,Online Shopping Platforms,Online Shopping,0,0,-0
6239,Other Residential Care Facilities,19,E-Coupons & Promotion Management,E-Coupons,0,0,-0
6239,Other Residential Care Facilities,20,Electronic Payments & Financial Transactions,E-Payment,0,0,-0
6239,Other Residential Care Facilities,21,Mobile Payments,Mobile Payment,0,0,-0
6239,Other Residential Care Facilities,22,Gaming & Wagering Systems,Gaming,0,0,-0
6239,Other Residential Care Facilities,23,Digital Authentication,Digital Authentification,0,0,-0
6239,Other Residential Care Facilities,24,E-Learning,E-Learning,0,0,-0
6239,Other Residential Care Facilities,25,Location-Based Services & Tracking,Location-Based Services,0,0,-0
6239,Other Residential Care Facilities,26,Voice Communication,Voice Communication,0,0,-0
6239,Other Residential Care Facilities,27,Electronic Messaging,Electronic Messaging,0,0,-0
6239,Other Residential Care Facilities,28,Workflow Management,Workflow Management,0,0,-0
6239,Other Residential Care Facilities,29,Cloud Storage & Data Security,Cloud Storage,0,0,-0
6239,Other Residential Care Facilities,30,Information Processing,Information Processing,0,0,-0
6239,Other Residential Care Facilities,31,Cloud Computing,Cloud Computing,0,0,-0
6239,Other Residential Care Facilities,32,Recommender Systems,Recommender Systems,0,0,-0
6239,Other Residential Care Facilities,33,Social Networking & Media Platforms,Social Networking,0,0,-0
6239,Other Residential Care Facilities,34,Digital Media Content,Digital Media Content,0,0,-0
6239,Other Residential Care Facilities,35,Augmented and Virtual Reality (AR/VR),AR/VR,0,0,-0
6239,Other Residential Care Facilities,36,Machine Learning & Neural Networks,Machine Learning,0,0,-0
6239,Other Residential Care Facilities,37,Medical Imaging & Image Processing,Medical Imaging,0,0,-0
6239,Other Residential Care Facilities,38,Health Monitoring,Health Monitoring,0,0,-0
6239,Other Residential Care Facilities,39,Medical Information,Medical Information,0.42224449559783184,1,0.4106087626633945
6239,Other Residential Care Facilities,40,E-Healthcare,E-Healthcare,0,0,-0
6241,Individual and Family Services,1,3D Printer Hardware,3D Printer Hardware,0,0,-0
6241,Individual and Family Services,2,3D Printing,3D Printing,0,0,-0
6241,Individual and Family Services,3,Additive Manufacturing,Additive Manufacturing,0,0,-0
6241,Individual and Family Services,4,Smart Agriculture & Water Management,Smart Agriculture,0,0,-0
6241,Individual and Family Services,5,Internet of Things (IoT),IoT,0.23614934073976623,3,0.23400778837171995
6241,Individual and Family Services,6,Predictive Energy Management and Distribution,Energy Management,0,1,-0
6241,Individual and Family Services,7,Industrial Automation & Robot Control,Industrial Automation,0,0,-0
6241,Individual and Family Services,8,Remote Monitoring & Control Systems,Remote Monitoring,0,0,-0
6241,Individual and Family Services,9,Smart Home & Intelligent Household Control,Smart Home,3.2270549540267366,9,1.8879024728463332
6241,Individual and Family Services,10,Intelligent Logistics,Intelligent Logistics,0,0,-0
6241,Individual and Family Services,11,Autonomous Vehicles & UAVs,Autonomous Vehicles,0,0,-0
6241,Individual and Family Services,12,Parking & Vehicle Space Management,Parking Management,1.6065168944332915,6,1.2524322247811253
6241,Individual and Family Services,13,Vehicle Telematics & Electric Vehicle Management,Vehicle Telematics,0,0,-0
6241,Individual and Family Services,14,Passenger Transportation,Passenger Transportation,0.3292546465943369,2,0.3235784077314182
6241,Individual and Family Services,15,Food Ordering & Vending Systems,Food Ordering,0,0,-0
6241,Individual and Family Services,16,Digital Advertising,Digital Advertising,0,0,-0
6241,Individual and Family Services,17,Electronic Trading and Auctions,E-Trading,0,0,-0
6241,Individual and Family Services,18,Online Shopping Platforms,Online Shopping,0,0,-0
6241,Individual and Family Services,19,E-Coupons & Promotion Management,E-Coupons,0,0,-0
6241,Individual and Family Services,20,Electronic Payments & Financial Transactions,E-Payment,0.3452841473328862,2,0.3387671955693242
6241,Individual and Family Services,21,Mobile Payments,Mobile Payment,0,1,-0
6241,Individual and Family Services,22,Gaming & Wagering Systems,Gaming,0,0,-0
6241,Individual and Family Services,23,Digital Authentication,Digital Authentification,15.351916359999962,69,3.425446561608517
6241,Individual and Family Services,24,E-Learning,E-Learning,0,2,-0
6241,Individual and Family Services,25,Location-Based Services & Tracking,Location-Based Services,0,0,-0
6241,Individual and Family Services,26,Voice Communication,Voice Communication,1.0551154870015191,6,0.9198141517485846
6241,Individual and Family Services,27,Electronic Messaging,Electronic Messaging,1.1900736489563934,3,1.0096028949375648
6241,Individual and Family Services,28,Workflow Management,Workflow Management,1.8503737708837262,6,1.3746459489100669
6241,Individual and Family Services,29,Cloud Storage & Data Security,Cloud Storage,0,0,-0
6241,Individual and Family Services,30,Information Processing,Information Processing,1.4626547322120886,9,1.1738676571826179
6241,Individual and Family Services,31,Cloud Computing,Cloud Computing,3.2166115868265632,14,1.8848067240070068
6241,Individual and Family Services,32,Recommender Systems,Recommender Systems,0.3834094256776608,2,0.3745876592111184
6241,Individual and Family Services,33,Social Networking & Media Platforms,Social Networking,12.830623338385072,57,3.2464970986914437
6241,Individual and Family Services,34,Digital Media Content,Digital Media Content,0,0,-0
6241,Individual and Family Services,35,Augmented and Virtual Reality (AR/VR),AR/VR,0.5765994034015669,3,0.5486557697858463
6241,Individual and Family Services,36,Machine Learning & Neural Networks,Machine Learning,0.3619233689200143,2,0.3544544485719092
6241,Individual and Family Services,37,Medical Imaging & Image Processing,Medical Imaging,0,0,-0
6241,Individual and Family Services,38,Health Monitoring,Health Monitoring,4.4482180688223,18,2.1980525993633173
6241,Individual and Family Services,39,Medical Information,Medical Information,3.7762575135075456,10,2.0389681808138613
6241,Individual and Family Services,40,E-Healthcare,E-Healthcare,6.325825150804266,19,2.5439774093339853
6242,"Community Food and Housing, and Emergency and Other Relief Services",1,3D Printer Hardware,3D Printer Hardware,0,0,-0
6242,"Community Food and Housing, and Emergency and Other Relief Services",2,3D Printing,3D Printing,0,0,-0
6242,"Community Food and Housing, and Emergency and Other Relief Services",3,Additive Manufacturing,Additive Manufacturing,0,0,-0
6242,"Community Food and Housing, and Emergency and Other Relief Services",4,Smart Agriculture & Water Management,Smart Agriculture,0.2418808967506159,1,0.23958231808949465
6242,"Community Food and Housing, and Emergency and Other Relief Services",5,Internet of Things (IoT),IoT,2.2453356413786794,10,1.5482619400276088
6242,"Community Food and Housing, and Emergency and Other Relief Services",6,Predictive Energy Management and Distribution,Energy Management,2.0312283404030205,9,1.4575146195484419
