nace1d,nace1d_label,tech40_id,tech40_label,tech40_labelshort,cosine1d,n_patent,xposure1d
P,EDUCATION,23,Digital Authentication,Digital Authentification,2.2228920601846704,134,1.539092661117524
P,EDUCATION,24,E-Learning,E-Learning,456.5823602670315,15149,6.816917480342884
P,EDUCATION,25,Location-Based Services & Tracking,Location-Based Services,0.42622174040735683,20,0.4142701529182847
P,EDUCATION,26,Voice Communication,Voice Communication,0.4518758344870603,33,0.4377596818443123
P,EDUCATION,27,Electronic Messaging,Electronic Messaging,0.5225518830110485,44,0.5012913347886606
P,EDUCATION,28,Workflow Management,Workflow Management,4.508950716047884,187,2.2112875536329093
P,EDUCATION,29,Cloud Storage & Data Security,Cloud Storage,0,4,-0
P,EDUCATION,30,Information Processing,Information Processing,5.564549466990797,170,2.417540978750361
P,EDUCATION,31,Cloud Computing,Cloud Computing,1.1776178546742817,82,1.0015651939805899
P,EDUCATION,32,Recommender Systems,Recommender Systems,6.059996016448437,252,2.501595461352602
P,EDUCATION,33,Social Networking & Media Platforms,Social Networking,2.154717742300494,110,1.510761098186055
P,EDUCATION,34,Digital Media Content,Digital Media Content,0.6570701137942266,50,0.617142626465714
P,EDUCATION,35,Augmented and Virtual Reality (AR/VR),AR/VR,4.418866742702652,177,2.191594527406268
P,EDUCATION,36,Machine Learning & Neural Networks,Machine Learning,8.688384004348336,498,2.8584295942622804
P,EDUCATION,37,Medical Imaging & Image Processing,Medical Imaging,0.9329252747317177,48,0.8331406251283219
P,EDUCATION,38,Health Monitoring,Health Monitoring,6.521279474821138,232,2.5740452119996102
P,EDUCATION,39,Medical Information,Medical Information,3.0058516076528083,106,1.8202952776328358
P,EDUCATION,40,E-Healthcare,E-Healthcare,2.882738984954787,109,1.7806982532708668
Q,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,1,3D Printer Hardware,3D Printer Hardware,0,3,-0
Q,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,2,3D Printing,3D Printing,0,6,-0
Q,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,3,Additive Manufacturing,Additive Manufacturing,2.343345517628873,66,1.587425866189738
Q,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,4,Smart Agriculture & Water Management,Smart Agriculture,0,0,-0
Q,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,5,Internet of Things (IoT),IoT,1.3449561555407412,68,1.1055665809876642
Q,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,6,Predictive Energy Management and Distribution,Energy Management,0.09544597980380679,11,0.09530165290873246
Q,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,7,Industrial Automation & Robot Control,Industrial Automation,0.028478371304974066,2,0.028474523298958335
Q,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,8,Remote Monitoring & Control Systems,Remote Monitoring,0,3,-0
Q,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,9,Smart Home & Intelligent Household Control,Smart Home,3.956434593838934,162,2.084091867932181
Q,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,10,Intelligent Logistics,Intelligent Logistics,0,0,-0
Q,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,11,Autonomous Vehicles & UAVs,Autonomous Vehicles,0.029082092767045445,1,0.029077994875340907
Q,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,12,Parking & Vehicle Space Management,Parking Management,0.10169336384223762,5,0.10151889687546053
Q,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,13,Vehicle Telematics & Electric Vehicle Management,Vehicle Telematics,0,1,-0
Q,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,14,Passenger Transportation,Passenger Transportation,0.04704404744319279,2,0.04702671217274667
Q,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,15,Food Ordering & Vending Systems,Food Ordering,0,0,-0
Q,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,16,Digital Advertising,Digital Advertising,0,0,-0
Q,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,17,Electronic Trading and Auctions,E-Trading,0,0,-0
Q,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,18,Online Shopping Platforms,Online Shopping,0,3,-0
Q,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,19,E-Coupons & Promotion Management,E-Coupons,0,0,-0
Q,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,20,Electronic Payments & Financial Transactions,E-Payment,0.021181118128039887,1,0.021179534665723823
Q,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,21,Mobile Payments,Mobile Payment,0.027541778877871004,7,0.02753829809841091
Q,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,22,Gaming & Wagering Systems,Gaming,0,0,-0
Q,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,23,Digital Authentication,Digital Authentification,0.6116279012040479,38,0.5787701338056015
Q,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,24,E-Learning,E-Learning,0.0450908498419179,2,0.04507558413360192
Q,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,25,Location-Based Services & Tracking,Location-Based Services,0.46373643847591967,19,0.4485438670289271
Q,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,26,Voice Communication,Voice Communication,0.1260997747052818,7,0.12576795496804932
Q,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,27,Electronic Messaging,Electronic Messaging,0.36727143469489315,13,0.3594789695386557
Q,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,28,Workflow Management,Workflow Management,0.6821792273803907,38,0.638006117592156
Q,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,29,Cloud Storage & Data Security,Cloud Storage,0.8468085342538526,43,0.7688038146789278
Q,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,30,Information Processing,Information Processing,0,7,-0
Q,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,31,Cloud Computing,Cloud Computing,1.0341465078719219,57,0.9053138828971128
Q,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,32,Recommender Systems,Recommender Systems,0.898646803243827,35,0.8078607739779283
Q,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,33,Social Networking & Media Platforms,Social Networking,0.7314404027485949,38,0.6782333274881502
Q,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,34,Digital Media Content,Digital Media Content,0,0,-0
Q,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,35,Augmented and Virtual Reality (AR/VR),AR/VR,0.11159418988770138,34,0.11136385969384241
Q,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,36,Machine Learning & Neural Networks,Machine Learning,0.25529468015235507,22,0.25259983764045024
Q,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,37,Medical Imaging & Image Processing,Medical Imaging,20.019696820161514,804,3.6904869984219504
Q,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,38,Health Monitoring,Health Monitoring,16.22656289662307,674,3.480744897962407
Q,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,39,Medical Information,Medical Information,141.46255397535126,5215,5.645194718890582
Q,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,40,E-Healthcare,E-Healthcare,180.8872030984804,6524,5.891028470719782
R,"ARTS, ENTERTAINMENT AND RECREATION",1,3D Printer Hardware,3D Printer Hardware,0,0,-0
R,"ARTS, ENTERTAINMENT AND RECREATION",2,3D Printing,3D Printing,0,0,-0
R,"ARTS, ENTERTAINMENT AND RECREATION",3,Additive Manufacturing,Additive Manufacturing,0.09031307752325991,4,0.0901907535918236
R,"ARTS, ENTERTAINMENT AND RECREATION",4,Smart Agriculture & Water Management,Smart Agriculture,0,0,-0
R,"ARTS, ENTERTAINMENT AND RECREATION",5,Internet of Things (IoT),IoT,0.13441459973640849,28,0.13401310437696462
R,"ARTS, ENTERTAINMENT AND RECREATION",6,Predictive Energy Management and Distribution,Energy Management,0,12,-0
R,"ARTS, ENTERTAINMENT AND RECREATION",7,Industrial Automation & Robot Control,Industrial Automation,0.0982796788266354,8,0.09812215038102245
R,"ARTS, ENTERTAINMENT AND RECREATION",8,Remote Monitoring & Control Systems,Remote Monitoring,0,0,-0
R,"ARTS, ENTERTAINMENT AND RECREATION",9,Smart Home & Intelligent Household Control,Smart Home,0.08398176197438696,4,0.08388335431368384
R,"ARTS, ENTERTAINMENT AND RECREATION",10,Intelligent Logistics,Intelligent Logistics,0.5192732650044164,33,0.49838357707529124
R,"ARTS, ENTERTAINMENT AND RECREATION",11,Autonomous Vehicles & UAVs,Autonomous Vehicles,0,2,-0
R,"ARTS, ENTERTAINMENT AND RECREATION",12,Parking & Vehicle Space Management,Parking Management,2.965151325094339,183,1.8073683533074976
R,"ARTS, ENTERTAINMENT AND RECREATION",13,Vehicle Telematics & Electric Vehicle Management,Vehicle Telematics,0.03251920163426922,6,0.03251347285900536
R,"ARTS, ENTERTAINMENT AND RECREATION",14,Passenger Transportation,Passenger Transportation,5.311389495290531,268,2.3717469617360223
R,"ARTS, ENTERTAINMENT AND RECREATION",15,Food Ordering & Vending Systems,Food Ordering,0.7100105433362306,40,0.6608482376251571
R,"ARTS, ENTERTAINMENT AND RECREATION",16,Digital Advertising,Digital Advertising,7.778084617554682,454,2.7485642408333164
R,"ARTS, ENTERTAINMENT AND RECREATION",17,Electronic Trading and Auctions,E-Trading,6.582907352513601,326,2.58334343564596
R,"ARTS, ENTERTAINMENT AND RECREATION",18,Online Shopping Platforms,Online Shopping,0.6172252701004397,53,0.5835392169704428
R,"ARTS, ENTERTAINMENT AND RECREATION",19,E-Coupons & Promotion Management,E-Coupons,7.29419104625394,395,2.6848914753624133
R,"ARTS, ENTERTAINMENT AND RECREATION",20,Electronic Payments & Financial Transactions,E-Payment,9.758618682042384,506,2.9739129703682434
R,"ARTS, ENTERTAINMENT AND RECREATION",21,Mobile Payments,Mobile Payment,4.616497761195897,264,2.2343128048939658
R,"ARTS, ENTERTAINMENT AND RECREATION",22,Gaming & Wagering Systems,Gaming,96.83671262543149,4332,5.266200024520911
R,"ARTS, ENTERTAINMENT AND RECREATION",23,Digital Authentication,Digital Authentification,4.072066020649037,262,2.1120445388132776
R,"ARTS, ENTERTAINMENT AND RECREATION",24,E-Learning,E-Learning,6.391647684515163,328,2.554203326761064
R,"ARTS, ENTERTAINMENT AND RECREATION",25,Location-Based Services & Tracking,Location-Based Services,2.247877256683956,129,1.5492954893923343
R,"ARTS, ENTERTAINMENT AND RECREATION",26,Voice Communication,Voice Communication,0.43331959689235977,36,0.42079127141252354
R,"ARTS, ENTERTAINMENT AND RECREATION",27,Electronic Messaging,Electronic Messaging,1.1242399968237524,66,0.9665546173678101
R,"ARTS, ENTERTAINMENT AND RECREATION",28,Workflow Management,Workflow Management,4.7929847554653335,288,2.2710095354404225
R,"ARTS, ENTERTAINMENT AND RECREATION",29,Cloud Storage & Data Security,Cloud Storage,33.51613279477667,1921,4.205396557536203
R,"ARTS, ENTERTAINMENT AND RECREATION",30,Information Processing,Information Processing,6.124066018483986,274,2.5119736799883157
R,"ARTS, ENTERTAINMENT AND RECREATION",31,Cloud Computing,Cloud Computing,1.566253738916605,109,1.2309611020047944
R,"ARTS, ENTERTAINMENT AND RECREATION",32,Recommender Systems,Recommender Systems,4.697125550364759,308,2.251241227020792
R,"ARTS, ENTERTAINMENT AND RECREATION",33,Social Networking & Media Platforms,Social Networking,9.33627222357242,601,2.9299100641910956
R,"ARTS, ENTERTAINMENT AND RECREATION",34,Digital Media Content,Digital Media Content,7.842391628213647,414,2.756731295537059
R,"ARTS, ENTERTAINMENT AND RECREATION",35,Augmented and Virtual Reality (AR/VR),AR/VR,3.8681677341066676,228,2.062232463663551
R,"ARTS, ENTERTAINMENT AND RECREATION",36,Machine Learning & Neural Networks,Machine Learning,0.8102989891284763,76,0.7406902290742937
R,"ARTS, ENTERTAINMENT AND RECREATION",37,Medical Imaging & Image Processing,Medical Imaging,1.078588341037278,84,0.9358668210979436
R,"ARTS, ENTERTAINMENT AND RECREATION",38,Health Monitoring,Health Monitoring,8.266128134589442,363,2.8089522550202566
R,"ARTS, ENTERTAINMENT AND RECREATION",39,Medical Information,Medical Information,2.9329965566530287,157,1.7970424246641588
R,"ARTS, ENTERTAINMENT AND RECREATION",40,E-Healthcare,E-Healthcare,2.5331282478369763,146,1.659464882803606
S,OTHER SERVICE ACTIVITIES,1,3D Printer Hardware,3D Printer Hardware,0.49225577718426206,39,0.47427447571925946
S,OTHER SERVICE ACTIVITIES,2,3D Printing,3D Printing,0.3276450616041293,23,0.3220491958690531
S,OTHER SERVICE ACTIVITIES,3,Additive Manufacturing,Additive Manufacturing,0,0,-0
S,OTHER SERVICE ACTIVITIES,4,Smart Agriculture & Water Management,Smart Agriculture,3.186730842854598,212,1.875898232894924
S,OTHER SERVICE ACTIVITIES,5,Internet of Things (IoT),IoT,11.965262397878453,682,3.1768964822613013
S,OTHER SERVICE ACTIVITIES,6,Predictive Energy Management and Distribution,Energy Management,19.066835032773497,1058,3.6417845866614735
S,OTHER SERVICE ACTIVITIES,7,Industrial Automation & Robot Control,Industrial Automation,19.348280698145494,980,3.6564178888934107
S,OTHER SERVICE ACTIVITIES,8,Remote Monitoring & Control Systems,Remote Monitoring,74.79696849183703,3682,5.007969219595151
S,OTHER SERVICE ACTIVITIES,9,Smart Home & Intelligent Household Control,Smart Home,183.67194377757264,9307,5.906305843167856
S,OTHER SERVICE ACTIVITIES,10,Intelligent Logistics,Intelligent Logistics,1.943835855324881,104,1.4182322247209616
S,OTHER SERVICE ACTIVITIES,11,Autonomous Vehicles & UAVs,Autonomous Vehicles,2.728385040562776,175,1.7288650731366506
S,OTHER SERVICE ACTIVITIES,12,Parking & Vehicle Space Management,Parking Management,4.924905598957349,366,2.297603764105292
S,OTHER SERVICE ACTIVITIES,13,Vehicle Telematics & Electric Vehicle Management,Vehicle Telematics,51.661111103926316,2619,4.63794613543872
S,OTHER SERVICE ACTIVITIES,14,Passenger Transportation,Passenger Transportation,3.6373120899223568,234,2.0027743667157196
S,OTHER SERVICE ACTIVITIES,15,Food Ordering & Vending Systems,Food Ordering,18.656183211608965,907,3.6200423195967413
S,OTHER SERVICE ACTIVITIES,16,Digital Advertising,Digital Advertising,5.151475502922909,346,2.3417205191472696
S,OTHER SERVICE ACTIVITIES,17,Electronic Trading and Auctions,E-Trading,0.8452967507293442,78,0.7676496822600862
S,OTHER SERVICE ACTIVITIES,18,Online Shopping Platforms,Online Shopping,7.7279643379658145,396,2.7421527213395405
S,OTHER SERVICE ACTIVITIES,19,E-Coupons & Promotion Management,E-Coupons,15.601208830598804,955,3.441521127569212
S,OTHER SERVICE ACTIVITIES,20,Electronic Payments & Financial Transactions,E-Payment,86.69271498144657,4770,5.155550297592782
S,OTHER SERVICE ACTIVITIES,21,Mobile Payments,Mobile Payment,55.62617834780518,3420,4.711881889268841
S,OTHER SERVICE ACTIVITIES,22,Gaming & Wagering Systems,Gaming,14.24134297200318,869,3.3505267643109566
S,OTHER SERVICE ACTIVITIES,23,Digital Authentication,Digital Authentification,28.183917856610496,2033,4.032213287952206
S,OTHER SERVICE ACTIVITIES,24,E-Learning,E-Learning,8.173870397318016,515,2.797810715028497
S,OTHER SERVICE ACTIVITIES,25,Location-Based Services & Tracking,Location-Based Services,4.359229889916337,279,2.1783462094914836
S,OTHER SERVICE ACTIVITIES,26,Voice Communication,Voice Communication,55.856048193418694,2988,4.716005114929689
S,OTHER SERVICE ACTIVITIES,27,Electronic Messaging,Electronic Messaging,28.823252594467967,1692,4.054630410021398
S,OTHER SERVICE ACTIVITIES,28,Workflow Management,Workflow Management,18.549332526126683,1035,3.6143067759387844
S,OTHER SERVICE ACTIVITIES,29,Cloud Storage & Data Security,Cloud Storage,7.337169003036569,463,2.690712136581089
S,OTHER SERVICE ACTIVITIES,30,Information Processing,Information Processing,19.624379217075763,951,3.670568334907001
S,OTHER SERVICE ACTIVITIES,31,Cloud Computing,Cloud Computing,4.086321327163637,281,2.1154386796113926
S,OTHER SERVICE ACTIVITIES,32,Recommender Systems,Recommender Systems,11.360676817241345,836,3.1252365759771012
S,OTHER SERVICE ACTIVITIES,33,Social Networking & Media Platforms,Social Networking,71.23393091814062,4910,4.95916570780098
S,OTHER SERVICE ACTIVITIES,34,Digital Media Content,Digital Media Content,2.2625705670356853,153,1.5552514717176786
S,OTHER SERVICE ACTIVITIES,35,Augmented and Virtual Reality (AR/VR),AR/VR,14.082304804644355,860,3.339324478420631
S,OTHER SERVICE ACTIVITIES,36,Machine Learning & Neural Networks,Machine Learning,5.502184729622406,488,2.406449866495944
S,OTHER SERVICE ACTIVITIES,37,Medical Imaging & Image Processing,Medical Imaging,11.207127518713287,656,3.111681675862808
S,OTHER SERVICE ACTIVITIES,38,Health Monitoring,Health Monitoring,70.42963097744192,4306,4.947811645771742
S,OTHER SERVICE ACTIVITIES,39,Medical Information,Medical Information,24.861969747926445,1314,3.9068907057947606
S,OTHER SERVICE ACTIVITIES,40,E-Healthcare,E-Healthcare,38.731694208222294,2081,4.349972026219791
T,ACTIVITIES OF HOUSEHOLDS AS EMPLOYERS; UNDIFFERENTIATED GOODS- AND SERVICES-PRODUCING ACTIVITIES OF HOUSEHOLDS FOR OWN USE,1,3D Printer Hardware,3D Printer Hardware,0,0,-0
T,ACTIVITIES OF HOUSEHOLDS AS EMPLOYERS; UNDIFFERENTIATED GOODS- AND SERVICES-PRODUCING ACTIVITIES OF HOUSEHOLDS FOR OWN USE,2,3D Printing,3D Printing,0,0,-0
T,ACTIVITIES OF HOUSEHOLDS AS EMPLOYERS; UNDIFFERENTIATED GOODS- AND SERVICES-PRODUCING ACTIVITIES OF HOUSEHOLDS FOR OWN USE,3,Additive Manufacturing,Additive Manufacturing,0,0,-0
T,ACTIVITIES OF HOUSEHOLDS AS EMPLOYERS; UNDIFFERENTIATED GOODS- AND SERVICES-PRODUCING ACTIVITIES OF HOUSEHOLDS FOR OWN USE,4,Smart Agriculture & Water Management,Smart Agriculture,0,0,-0
T,ACTIVITIES OF HOUSEHOLDS AS EMPLOYERS; UNDIFFERENTIATED GOODS- AND SERVICES-PRODUCING ACTIVITIES OF HOUSEHOLDS FOR OWN USE,5,Internet of Things (IoT),IoT,0.7321539957464501,8,0.6788091940101957
T,ACTIVITIES OF HOUSEHOLDS AS EMPLOYERS; UNDIFFERENTIATED GOODS- AND SERVICES-PRODUCING ACTIVITIES OF HOUSEHOLDS FOR OWN USE,6,Predictive Energy Management and Distribution,Energy Management,0.7147765271071842,7,0.6647299490534265
T,ACTIVITIES OF HOUSEHOLDS AS EMPLOYERS; UNDIFFERENTIATED GOODS- AND SERVICES-PRODUCING ACTIVITIES OF HOUSEHOLDS FOR OWN USE,7,Industrial Automation & Robot Control,Industrial Automation,0,1,-0
T,ACTIVITIES OF HOUSEHOLDS AS EMPLOYERS; UNDIFFERENTIATED GOODS- AND SERVICES-PRODUCING ACTIVITIES OF HOUSEHOLDS FOR OWN USE,8,Remote Monitoring & Control Systems,Remote Monitoring,0,1,-0
T,ACTIVITIES OF HOUSEHOLDS AS EMPLOYERS; UNDIFFERENTIATED GOODS- AND SERVICES-PRODUCING ACTIVITIES OF HOUSEHOLDS FOR OWN USE,9,Smart Home & Intelligent Household Control,Smart Home,9.140646394521092,91,2.908857113508876
T,ACTIVITIES OF HOUSEHOLDS AS EMPLOYERS; UNDIFFERENTIATED GOODS- AND SERVICES-PRODUCING ACTIVITIES OF HOUSEHOLDS FOR OWN USE,10,Intelligent Logistics,Intelligent Logistics,0,0,-0
T,ACTIVITIES OF HOUSEHOLDS AS EMPLOYERS; UNDIFFERENTIATED GOODS- AND SERVICES-PRODUCING ACTIVITIES OF HOUSEHOLDS FOR OWN USE,11,Autonomous Vehicles & UAVs,Autonomous Vehicles,0,0,-0
T,ACTIVITIES OF HOUSEHOLDS AS EMPLOYERS; UNDIFFERENTIATED GOODS- AND SERVICES-PRODUCING ACTIVITIES OF HOUSEHOLDS FOR OWN USE,12,Parking & Vehicle Space Management,Parking Management,0,0,-0
T,ACTIVITIES OF HOUSEHOLDS AS EMPLOYERS; UNDIFFERENTIATED GOODS- AND SERVICES-PRODUCING ACTIVITIES OF HOUSEHOLDS FOR OWN USE,13,Vehicle Telematics & Electric Vehicle Management,Vehicle Telematics,0.09658126968514226,1,0.09643174573512997
T,ACTIVITIES OF HOUSEHOLDS AS EMPLOYERS; UNDIFFERENTIATED GOODS- AND SERVICES-PRODUCING ACTIVITIES OF HOUSEHOLDS FOR OWN USE,14,Passenger Transportation,Passenger Transportation,0,0,-0
T,ACTIVITIES OF HOUSEHOLDS AS EMPLOYERS; UNDIFFERENTIATED GOODS- AND SERVICES-PRODUCING ACTIVITIES OF HOUSEHOLDS FOR OWN USE,15,Food Ordering & Vending Systems,Food Ordering,0.13823334716034902,1,0.1377968524834162
T,ACTIVITIES OF HOUSEHOLDS AS EMPLOYERS; UNDIFFERENTIATED GOODS- AND SERVICES-PRODUCING ACTIVITIES OF HOUSEHOLDS FOR OWN USE,16,Digital Advertising,Digital Advertising,0.08077449373905936,2,0.08068691484639162
T,ACTIVITIES OF HOUSEHOLDS AS EMPLOYERS; UNDIFFERENTIATED GOODS- AND SERVICES-PRODUCING ACTIVITIES OF HOUSEHOLDS FOR OWN USE,17,Electronic Trading and Auctions,E-Trading,0,0,-0
T,ACTIVITIES OF HOUSEHOLDS AS EMPLOYERS; UNDIFFERENTIATED GOODS- AND SERVICES-PRODUCING ACTIVITIES OF HOUSEHOLDS FOR OWN USE,18,Online Shopping Platforms,Online Shopping,0.1318699634349664,1,0.13149072742445292
T,ACTIVITIES OF HOUSEHOLDS AS EMPLOYERS; UNDIFFERENTIATED GOODS- AND SERVICES-PRODUCING ACTIVITIES OF HOUSEHOLDS FOR OWN USE,19,E-Coupons & Promotion Management,E-Coupons,0,0,-0
T,ACTIVITIES OF HOUSEHOLDS AS EMPLOYERS; UNDIFFERENTIATED GOODS- AND SERVICES-PRODUCING ACTIVITIES OF HOUSEHOLDS FOR OWN USE,20,Electronic Payments & Financial Transactions,E-Payment,0,1,-0
T,ACTIVITIES OF HOUSEHOLDS AS EMPLOYERS; UNDIFFERENTIATED GOODS- AND SERVICES-PRODUCING ACTIVITIES OF HOUSEHOLDS FOR OWN USE,21,Mobile Payments,Mobile Payment,0,0,-0
T,ACTIVITIES OF HOUSEHOLDS AS EMPLOYERS; UNDIFFERENTIATED GOODS- AND SERVICES-PRODUCING ACTIVITIES OF HOUSEHOLDS FOR OWN USE,22,Gaming & Wagering Systems,Gaming,0,1,-0
T,ACTIVITIES OF HOUSEHOLDS AS EMPLOYERS; UNDIFFERENTIATED GOODS- AND SERVICES-PRODUCING ACTIVITIES OF HOUSEHOLDS FOR OWN USE,23,Digital Authentication,Digital Authentification,0.3739047195446322,5,0.3656988766505201
T,ACTIVITIES OF HOUSEHOLDS AS EMPLOYERS; UNDIFFERENTIATED GOODS- AND SERVICES-PRODUCING ACTIVITIES OF HOUSEHOLDS FOR OWN USE,24,E-Learning,E-Learning,0.10753577621826292,1,0.10732959109988495
T,ACTIVITIES OF HOUSEHOLDS AS EMPLOYERS; UNDIFFERENTIATED GOODS- AND SERVICES-PRODUCING ACTIVITIES OF HOUSEHOLDS FOR OWN USE,25,Location-Based Services & Tracking,Location-Based Services,0.4938291251752096,6,0.4756856262343326
T,ACTIVITIES OF HOUSEHOLDS AS EMPLOYERS; UNDIFFERENTIATED GOODS- AND SERVICES-PRODUCING ACTIVITIES OF HOUSEHOLDS FOR OWN USE,26,Voice Communication,Voice Communication,0.34024910971758277,3,0.33400419298247513
T,ACTIVITIES OF HOUSEHOLDS AS EMPLOYERS; UNDIFFERENTIATED GOODS- AND SERVICES-PRODUCING ACTIVITIES OF HOUSEHOLDS FOR OWN USE,27,Electronic Messaging,Electronic Messaging,0,1,-0
T,ACTIVITIES OF HOUSEHOLDS AS EMPLOYERS; UNDIFFERENTIATED GOODS- AND SERVICES-PRODUCING ACTIVITIES OF HOUSEHOLDS FOR OWN USE,28,Workflow Management,Workflow Management,1.8894926067008024,24,1.3930939612563438
T,ACTIVITIES OF HOUSEHOLDS AS EMPLOYERS; UNDIFFERENTIATED GOODS- AND SERVICES-PRODUCING ACTIVITIES OF HOUSEHOLDS FOR OWN USE,29,Cloud Storage & Data Security,Cloud Storage,0.234474201142231,5,0.232377185298321
T,ACTIVITIES OF HOUSEHOLDS AS EMPLOYERS; UNDIFFERENTIATED GOODS- AND SERVICES-PRODUCING ACTIVITIES OF HOUSEHOLDS FOR OWN USE,30,Information Processing,Information Processing,0,0,-0
T,ACTIVITIES OF HOUSEHOLDS AS EMPLOYERS; UNDIFFERENTIATED GOODS- AND SERVICES-PRODUCING ACTIVITIES OF HOUSEHOLDS FOR OWN USE,31,Cloud Computing,Cloud Computing,0.9584669614163994,12,0.85169827903371
T,ACTIVITIES OF HOUSEHOLDS AS EMPLOYERS; UNDIFFERENTIATED GOODS- AND SERVICES-PRODUCING ACTIVITIES OF HOUSEHOLDS FOR OWN USE,32,Recommender Systems,Recommender Systems,0.7436563409399191,12,0.6880645251631596
T,ACTIVITIES OF HOUSEHOLDS AS EMPLOYERS; UNDIFFERENTIATED GOODS- AND SERVICES-PRODUCING ACTIVITIES OF HOUSEHOLDS FOR OWN USE,33,Social Networking & Media Platforms,Social Networking,0.4057318477957207,7,0.39535193285144865
T,ACTIVITIES OF HOUSEHOLDS AS EMPLOYERS; UNDIFFERENTIATED GOODS- AND SERVICES-PRODUCING ACTIVITIES OF HOUSEHOLDS FOR OWN USE,34,Digital Media Content,Digital Media Content,0,0,-0
T,ACTIVITIES OF HOUSEHOLDS AS EMPLOYERS; UNDIFFERENTIATED GOODS- AND SERVICES-PRODUCING ACTIVITIES OF HOUSEHOLDS FOR OWN USE,35,Augmented and Virtual Reality (AR/VR),AR/VR,0.08384435025200088,1,0.08374642383692531
T,ACTIVITIES OF HOUSEHOLDS AS EMPLOYERS; UNDIFFERENTIATED GOODS- AND SERVICES-PRODUCING ACTIVITIES OF HOUSEHOLDS FOR OWN USE,36,Machine Learning & Neural Networks,Machine Learning,0,0,-0
T,ACTIVITIES OF HOUSEHOLDS AS EMPLOYERS; UNDIFFERENTIATED GOODS- AND SERVICES-PRODUCING ACTIVITIES OF HOUSEHOLDS FOR OWN USE,37,Medical Imaging & Image Processing,Medical Imaging,0,0,-0
T,ACTIVITIES OF HOUSEHOLDS AS EMPLOYERS; UNDIFFERENTIATED GOODS- AND SERVICES-PRODUCING ACTIVITIES OF HOUSEHOLDS FOR OWN USE,38,Health Monitoring,Health Monitoring,0.23387879222667676,4,0.23179745991695555
T,ACTIVITIES OF HOUSEHOLDS AS EMPLOYERS; UNDIFFERENTIATED GOODS- AND SERVICES-PRODUCING ACTIVITIES OF HOUSEHOLDS FOR OWN USE,39,Medical Information,Medical Information,0,0,-0
T,ACTIVITIES OF HOUSEHOLDS AS EMPLOYERS; UNDIFFERENTIATED GOODS- AND SERVICES-PRODUCING ACTIVITIES OF HOUSEHOLDS FOR OWN USE,40,E-Healthcare,E-Healthcare,0,1,-0
U,ACTIVITIES OF EXTRATERRITORIAL ORGANISATIONS AND BODIES,1,3D Printer Hardware,3D Printer Hardware,0,0,-0
U,ACTIVITIES OF EXTRATERRITORIAL ORGANISATIONS AND BODIES,2,3D Printing,3D Printing,0,0,-0
U,ACTIVITIES OF EXTRATERRITORIAL ORGANISATIONS AND BODIES,3,Additive Manufacturing,Additive Manufacturing,0,0,-0
U,ACTIVITIES OF EXTRATERRITORIAL ORGANISATIONS AND BODIES,4,Smart Agriculture & Water Management,Smart Agriculture,0,0,-0
U,ACTIVITIES OF EXTRATERRITORIAL ORGANISATIONS AND BODIES,5,Internet of Things (IoT),IoT,0,0,-0
