soc3d,soc3d_label,tech40_id,tech40_label,tech40_labelshort,cosine3d,n_patent,xposure3d
51-2000,Assemblers and Fabricators,17,Electronic Trading and Auctions,E-Trading,0,1,-0
51-2000,Assemblers and Fabricators,18,Online Shopping Platforms,Online Shopping,0,0,-0
51-2000,Assemblers and Fabricators,19,E-Coupons & Promotion Management,E-Coupons,0,0,-0
51-2000,Assemblers and Fabricators,20,Electronic Payments & Financial Transactions,E-Payment,0,0,-0
51-2000,Assemblers and Fabricators,21,Mobile Payments,Mobile Payment,0,0,-0
51-2000,Assemblers and Fabricators,22,Gaming & Wagering Systems,Gaming,0,0,-0
51-2000,Assemblers and Fabricators,23,Digital Authentication,Digital Authentification,0,0,-0
51-2000,Assemblers and Fabricators,24,E-Learning,E-Learning,0.04919088206111401,1,0.04917106541715086
51-2000,Assemblers and Fabricators,25,Location-Based Services & Tracking,Location-Based Services,0,0,-0
51-2000,Assemblers and Fabricators,26,Voice Communication,Voice Communication,0.08400194744677983,2,0.08390346896005915
51-2000,Assemblers and Fabricators,27,Electronic Messaging,Electronic Messaging,0,0,-0
51-2000,Assemblers and Fabricators,28,Workflow Management,Workflow Management,0.11173190210816614,6,0.11150072131855207
51-2000,Assemblers and Fabricators,29,Cloud Storage & Data Security,Cloud Storage,0,0,-0
51-2000,Assemblers and Fabricators,30,Information Processing,Information Processing,0.15204734417093133,5,0.15146750791922
51-2000,Assemblers and Fabricators,31,Cloud Computing,Cloud Computing,0.1087684932425684,3,0.10855516121202372
51-2000,Assemblers and Fabricators,32,Recommender Systems,Recommender Systems,0,0,-0
51-2000,Assemblers and Fabricators,33,Social Networking & Media Platforms,Social Networking,0,0,-0
51-2000,Assemblers and Fabricators,34,Digital Media Content,Digital Media Content,0,0,-0
51-2000,Assemblers and Fabricators,35,Augmented and Virtual Reality (AR/VR),AR/VR,0.7044073596907148,17,0.6562734776828336
51-2000,Assemblers and Fabricators,36,Machine Learning & Neural Networks,Machine Learning,0.06622101675711353,3,0.06617271302842279
51-2000,Assemblers and Fabricators,37,Medical Imaging & Image Processing,Medical Imaging,0.04590381783292896,1,0.045887711981627284
51-2000,Assemblers and Fabricators,38,Health Monitoring,Health Monitoring,0.05220514386900543,3,0.05218145978734644
51-2000,Assemblers and Fabricators,39,Medical Information,Medical Information,0,0,-0
51-2000,Assemblers and Fabricators,40,E-Healthcare,E-Healthcare,0,0,-0
51-3000,Food Processing Workers,1,3D Printer Hardware,3D Printer Hardware,0.38948858198728425,8,0.3802581174886595
51-3000,Food Processing Workers,2,3D Printing,3D Printing,1.4252333522139857,26,1.1525616309632873
51-3000,Food Processing Workers,3,Additive Manufacturing,Additive Manufacturing,0.05957975653092234,2,0.05954456387074109
51-3000,Food Processing Workers,4,Smart Agriculture & Water Management,Smart Agriculture,0.5851334324443943,9,0.5560351905938248
51-3000,Food Processing Workers,5,Internet of Things (IoT),IoT,1.217379257027291,25,1.027051692691151
51-3000,Food Processing Workers,6,Predictive Energy Management and Distribution,Energy Management,0.228055018289073,3,0.2261230781842877
51-3000,Food Processing Workers,7,Industrial Automation & Robot Control,Industrial Automation,0.14016334854910062,3,0.13970842297843886
51-3000,Food Processing Workers,8,Remote Monitoring & Control Systems,Remote Monitoring,0.07602465142678848,4,0.07595160736399659
51-3000,Food Processing Workers,9,Smart Home & Intelligent Household Control,Smart Home,4.421832985520574,68,2.1922490307283984
51-3000,Food Processing Workers,10,Intelligent Logistics,Intelligent Logistics,0.0613462760940111,1,0.06130786303416735
51-3000,Food Processing Workers,11,Autonomous Vehicles & UAVs,Autonomous Vehicles,0,0,-0
51-3000,Food Processing Workers,12,Parking & Vehicle Space Management,Parking Management,0,0,-0
51-3000,Food Processing Workers,13,Vehicle Telematics & Electric Vehicle Management,Vehicle Telematics,0,0,-0
51-3000,Food Processing Workers,14,Passenger Transportation,Passenger Transportation,0,0,-0
51-3000,Food Processing Workers,15,Food Ordering & Vending Systems,Food Ordering,11.32010066032646,158,3.121672380909882
51-3000,Food Processing Workers,16,Digital Advertising,Digital Advertising,0,0,-0
51-3000,Food Processing Workers,17,Electronic Trading and Auctions,E-Trading,0,0,-0
51-3000,Food Processing Workers,18,Online Shopping Platforms,Online Shopping,0.1308850818499313,2,0.13051423696259537
51-3000,Food Processing Workers,19,E-Coupons & Promotion Management,E-Coupons,0,0,-0
51-3000,Food Processing Workers,20,Electronic Payments & Financial Transactions,E-Payment,0,0,-0
51-3000,Food Processing Workers,21,Mobile Payments,Mobile Payment,0,0,-0
51-3000,Food Processing Workers,22,Gaming & Wagering Systems,Gaming,0,0,-0
51-3000,Food Processing Workers,23,Digital Authentication,Digital Authentification,0,0,-0
51-3000,Food Processing Workers,24,E-Learning,E-Learning,0,0,-0
51-3000,Food Processing Workers,25,Location-Based Services & Tracking,Location-Based Services,0,0,-0
51-3000,Food Processing Workers,26,Voice Communication,Voice Communication,0,0,-0
51-3000,Food Processing Workers,27,Electronic Messaging,Electronic Messaging,0,2,-0
51-3000,Food Processing Workers,28,Workflow Management,Workflow Management,0.2966062223094359,7,0.29242088423967433
51-3000,Food Processing Workers,29,Cloud Storage & Data Security,Cloud Storage,0,0,-0
51-3000,Food Processing Workers,30,Information Processing,Information Processing,1.2594875290656828,25,1.0535061390077876
51-3000,Food Processing Workers,31,Cloud Computing,Cloud Computing,0.05438172560668031,1,0.05435495671641215
51-3000,Food Processing Workers,32,Recommender Systems,Recommender Systems,0.4311528182244917,7,0.4188023363855618
51-3000,Food Processing Workers,33,Social Networking & Media Platforms,Social Networking,0,0,-0
51-3000,Food Processing Workers,34,Digital Media Content,Digital Media Content,0,0,-0
51-3000,Food Processing Workers,35,Augmented and Virtual Reality (AR/VR),AR/VR,0,0,-0
51-3000,Food Processing Workers,36,Machine Learning & Neural Networks,Machine Learning,0.13132275990601,3,0.13094820136349047
51-3000,Food Processing Workers,37,Medical Imaging & Image Processing,Medical Imaging,0,0,-0
51-3000,Food Processing Workers,38,Health Monitoring,Health Monitoring,0,0,-0
51-3000,Food Processing Workers,39,Medical Information,Medical Information,0.07081098162804174,3,0.07075193807666613
51-3000,Food Processing Workers,40,E-Healthcare,E-Healthcare,0,0,-0
51-4000,Metal Workers and Plastic Workers,1,3D Printer Hardware,3D Printer Hardware,108.39577879700458,7016,5.37895760438002
51-4000,Metal Workers and Plastic Workers,2,3D Printing,3D Printing,42.50293007669644,2704,4.442858557598327
51-4000,Metal Workers and Plastic Workers,3,Additive Manufacturing,Additive Manufacturing,57.46629978776483,3318,4.744421560380891
51-4000,Metal Workers and Plastic Workers,4,Smart Agriculture & Water Management,Smart Agriculture,0.5901750155560956,45,0.5603818061559896
51-4000,Metal Workers and Plastic Workers,5,Internet of Things (IoT),IoT,1.7371101324130624,141,1.3194847917846377
51-4000,Metal Workers and Plastic Workers,6,Predictive Energy Management and Distribution,Energy Management,1.1303361484623191,74,0.9706000836446835
51-4000,Metal Workers and Plastic Workers,7,Industrial Automation & Robot Control,Industrial Automation,30.723954232979594,1876,4.118454535275812
51-4000,Metal Workers and Plastic Workers,8,Remote Monitoring & Control Systems,Remote Monitoring,8.484526095878897,546,2.8348461135548058
51-4000,Metal Workers and Plastic Workers,9,Smart Home & Intelligent Household Control,Smart Home,2.674373364013315,208,1.710114015402955
51-4000,Metal Workers and Plastic Workers,10,Intelligent Logistics,Intelligent Logistics,0.016183996220005128,1,0.016183289813204556
51-4000,Metal Workers and Plastic Workers,11,Autonomous Vehicles & UAVs,Autonomous Vehicles,1.0791513726912103,83,0.9362495649136552
51-4000,Metal Workers and Plastic Workers,12,Parking & Vehicle Space Management,Parking Management,0,1,-0
51-4000,Metal Workers and Plastic Workers,13,Vehicle Telematics & Electric Vehicle Management,Vehicle Telematics,0.17789450884456176,14,0.17696933604964088
51-4000,Metal Workers and Plastic Workers,14,Passenger Transportation,Passenger Transportation,0.017148654047678777,1,0.01714781365666269
51-4000,Metal Workers and Plastic Workers,15,Food Ordering & Vending Systems,Food Ordering,0.036724302052796524,5,0.036716052204575564
51-4000,Metal Workers and Plastic Workers,16,Digital Advertising,Digital Advertising,0.014158413960305462,2,0.014157940968742627
51-4000,Metal Workers and Plastic Workers,17,Electronic Trading and Auctions,E-Trading,0,0,-0
51-4000,Metal Workers and Plastic Workers,18,Online Shopping Platforms,Online Shopping,0.011247922461241528,1,0.011247685301500752
51-4000,Metal Workers and Plastic Workers,19,E-Coupons & Promotion Management,E-Coupons,0.021453635342458567,2,0.021451989980322807
51-4000,Metal Workers and Plastic Workers,20,Electronic Payments & Financial Transactions,E-Payment,0.13748576922588815,12,0.13705627883872618
51-4000,Metal Workers and Plastic Workers,21,Mobile Payments,Mobile Payment,0.051082903127978446,5,0.05106071268455645
51-4000,Metal Workers and Plastic Workers,22,Gaming & Wagering Systems,Gaming,0.04274597501237997,3,0.0427329679993377
51-4000,Metal Workers and Plastic Workers,23,Digital Authentication,Digital Authentification,0.055968747042931546,6,0.055939567800005544
51-4000,Metal Workers and Plastic Workers,24,E-Learning,E-Learning,0.4674947439728665,36,0.4519509503888286
51-4000,Metal Workers and Plastic Workers,25,Location-Based Services & Tracking,Location-Based Services,0.05733128322437399,6,0.05729992278382088
51-4000,Metal Workers and Plastic Workers,26,Voice Communication,Voice Communication,0.6523138744193635,50,0.6131633412520886
51-4000,Metal Workers and Plastic Workers,27,Electronic Messaging,Electronic Messaging,0.012647383376687896,2,0.012647046229500468
51-4000,Metal Workers and Plastic Workers,28,Workflow Management,Workflow Management,1.2983390805714208,95,1.0774379719266858
51-4000,Metal Workers and Plastic Workers,29,Cloud Storage & Data Security,Cloud Storage,0.05323791826400533,5,0.05321280179317629
51-4000,Metal Workers and Plastic Workers,30,Information Processing,Information Processing,0.6413074781353443,57,0.6039216573535318
51-4000,Metal Workers and Plastic Workers,31,Cloud Computing,Cloud Computing,0.7347199497847416,63,0.6808782899175037
51-4000,Metal Workers and Plastic Workers,32,Recommender Systems,Recommender Systems,0,0,-0
51-4000,Metal Workers and Plastic Workers,33,Social Networking & Media Platforms,Social Networking,0.01455910005088907,1,0.014558585757526764
51-4000,Metal Workers and Plastic Workers,34,Digital Media Content,Digital Media Content,0.012249928679796126,1,0.012249622328229827
51-4000,Metal Workers and Plastic Workers,35,Augmented and Virtual Reality (AR/VR),AR/VR,0.9045389439570822,65,0.8122369011390583
51-4000,Metal Workers and Plastic Workers,36,Machine Learning & Neural Networks,Machine Learning,1.0982462274844342,105,0.9491666996897608
51-4000,Metal Workers and Plastic Workers,37,Medical Imaging & Image Processing,Medical Imaging,0.20669118594668573,17,0.20524709507226171
51-4000,Metal Workers and Plastic Workers,38,Health Monitoring,Health Monitoring,0.06646787779633967,9,0.06641903256397608
51-4000,Metal Workers and Plastic Workers,39,Medical Information,Medical Information,0,2,-0
51-4000,Metal Workers and Plastic Workers,40,E-Healthcare,E-Healthcare,0.03243411549176721,4,0.03242843155266051
51-5100,Printing Workers,1,3D Printer Hardware,3D Printer Hardware,38.7707907395797,118,4.35098060093608
51-5100,Printing Workers,2,3D Printing,3D Printing,37.624434209349104,105,4.320977422929297
51-5100,Printing Workers,3,Additive Manufacturing,Additive Manufacturing,0.896784508688798,3,0.806474968320451
51-5100,Printing Workers,4,Smart Agriculture & Water Management,Smart Agriculture,0,0,-0
51-5100,Printing Workers,5,Internet of Things (IoT),IoT,0,0,-0
51-5100,Printing Workers,6,Predictive Energy Management and Distribution,Energy Management,0,0,-0
51-5100,Printing Workers,7,Industrial Automation & Robot Control,Industrial Automation,0,0,-0
51-5100,Printing Workers,8,Remote Monitoring & Control Systems,Remote Monitoring,0,0,-0
51-5100,Printing Workers,9,Smart Home & Intelligent Household Control,Smart Home,0,0,-0
51-5100,Printing Workers,10,Intelligent Logistics,Intelligent Logistics,0,0,-0
51-5100,Printing Workers,11,Autonomous Vehicles & UAVs,Autonomous Vehicles,0,0,-0
51-5100,Printing Workers,12,Parking & Vehicle Space Management,Parking Management,0,0,-0
51-5100,Printing Workers,13,Vehicle Telematics & Electric Vehicle Management,Vehicle Telematics,0,0,-0
51-5100,Printing Workers,14,Passenger Transportation,Passenger Transportation,0,0,-0
51-5100,Printing Workers,15,Food Ordering & Vending Systems,Food Ordering,0,0,-0
51-5100,Printing Workers,16,Digital Advertising,Digital Advertising,0,0,-0
51-5100,Printing Workers,17,Electronic Trading and Auctions,E-Trading,0,0,-0
51-5100,Printing Workers,18,Online Shopping Platforms,Online Shopping,0,0,-0
51-5100,Printing Workers,19,E-Coupons & Promotion Management,E-Coupons,0,0,-0
51-5100,Printing Workers,20,Electronic Payments & Financial Transactions,E-Payment,0,0,-0
51-5100,Printing Workers,21,Mobile Payments,Mobile Payment,0,1,-0
51-5100,Printing Workers,22,Gaming & Wagering Systems,Gaming,0,0,-0
51-5100,Printing Workers,23,Digital Authentication,Digital Authentification,0,0,-0
51-5100,Printing Workers,24,E-Learning,E-Learning,0,0,-0
51-5100,Printing Workers,25,Location-Based Services & Tracking,Location-Based Services,0,0,-0
51-5100,Printing Workers,26,Voice Communication,Voice Communication,0,0,-0
51-5100,Printing Workers,27,Electronic Messaging,Electronic Messaging,0,0,-0
51-5100,Printing Workers,28,Workflow Management,Workflow Management,0.4118726920228631,1,0.40103614296186185
51-5100,Printing Workers,29,Cloud Storage & Data Security,Cloud Storage,0.3745919789520273,1,0.36634253659941224
51-5100,Printing Workers,30,Information Processing,Information Processing,0.3857626741932864,2,0.37678407468968106
51-5100,Printing Workers,31,Cloud Computing,Cloud Computing,0.3540507943426995,1,0.3470425103673878
51-5100,Printing Workers,32,Recommender Systems,Recommender Systems,0,0,-0
51-5100,Printing Workers,33,Social Networking & Media Platforms,Social Networking,0,0,-0
51-5100,Printing Workers,34,Digital Media Content,Digital Media Content,0,0,-0
51-5100,Printing Workers,35,Augmented and Virtual Reality (AR/VR),AR/VR,0,0,-0
51-5100,Printing Workers,36,Machine Learning & Neural Networks,Machine Learning,0,0,-0
51-5100,Printing Workers,37,Medical Imaging & Image Processing,Medical Imaging,0,0,-0
51-5100,Printing Workers,38,Health Monitoring,Health Monitoring,0,0,-0
51-5100,Printing Workers,39,Medical Information,Medical Information,0,0,-0
51-5100,Printing Workers,40,E-Healthcare,E-Healthcare,0,0,-0
51-6000,"Textile, Apparel, and Furnishings Workers",1,3D Printer Hardware,3D Printer Hardware,41.963857304384234,1235,4.430097825359988
51-6000,"Textile, Apparel, and Furnishings Workers",2,3D Printing,3D Printing,49.23750948823921,1439,4.589906006788337
51-6000,"Textile, Apparel, and Furnishings Workers",3,Additive Manufacturing,Additive Manufacturing,32.08065541480702,839,4.161643220080611
51-6000,"Textile, Apparel, and Furnishings Workers",4,Smart Agriculture & Water Management,Smart Agriculture,0,0,-0
51-6000,"Textile, Apparel, and Furnishings Workers",5,Internet of Things (IoT),IoT,0.029160167423366908,3,0.029156036447459382
51-6000,"Textile, Apparel, and Furnishings Workers",6,Predictive Energy Management and Distribution,Energy Management,0,0,-0
51-6000,"Textile, Apparel, and Furnishings Workers",7,Industrial Automation & Robot Control,Industrial Automation,0.33981442921877403,20,0.3335926533203336
51-6000,"Textile, Apparel, and Furnishings Workers",8,Remote Monitoring & Control Systems,Remote Monitoring,0.2784342017804562,14,0.27495657796576334
51-6000,"Textile, Apparel, and Furnishings Workers",9,Smart Home & Intelligent Household Control,Smart Home,0.06065407480728677,9,0.060616946025961266
51-6000,"Textile, Apparel, and Furnishings Workers",10,Intelligent Logistics,Intelligent Logistics,0,1,-0
51-6000,"Textile, Apparel, and Furnishings Workers",11,Autonomous Vehicles & UAVs,Autonomous Vehicles,0,0,-0
51-6000,"Textile, Apparel, and Furnishings Workers",12,Parking & Vehicle Space Management,Parking Management,0,0,-0
51-6000,"Textile, Apparel, and Furnishings Workers",13,Vehicle Telematics & Electric Vehicle Management,Vehicle Telematics,0,0,-0
51-6000,"Textile, Apparel, and Furnishings Workers",14,Passenger Transportation,Passenger Transportation,0,0,-0
51-6000,"Textile, Apparel, and Furnishings Workers",15,Food Ordering & Vending Systems,Food Ordering,0,0,-0
51-6000,"Textile, Apparel, and Furnishings Workers",16,Digital Advertising,Digital Advertising,0,0,-0
51-6000,"Textile, Apparel, and Furnishings Workers",17,Electronic Trading and Auctions,E-Trading,0,0,-0
51-6000,"Textile, Apparel, and Furnishings Workers",18,Online Shopping Platforms,Online Shopping,2.8068389270969614,86,1.7555265932754844
51-6000,"Textile, Apparel, and Furnishings Workers",19,E-Coupons & Promotion Management,E-Coupons,0.0284718538604071,1,0.028468008495062064
51-6000,"Textile, Apparel, and Furnishings Workers",20,Electronic Payments & Financial Transactions,E-Payment,0,0,-0
51-6000,"Textile, Apparel, and Furnishings Workers",21,Mobile Payments,Mobile Payment,0,0,-0
51-6000,"Textile, Apparel, and Furnishings Workers",22,Gaming & Wagering Systems,Gaming,0,0,-0
51-6000,"Textile, Apparel, and Furnishings Workers",23,Digital Authentication,Digital Authentification,0,0,-0
51-6000,"Textile, Apparel, and Furnishings Workers",24,E-Learning,E-Learning,0,0,-0
51-6000,"Textile, Apparel, and Furnishings Workers",25,Location-Based Services & Tracking,Location-Based Services,0,1,-0
51-6000,"Textile, Apparel, and Furnishings Workers",26,Voice Communication,Voice Communication,0,2,-0
51-6000,"Textile, Apparel, and Furnishings Workers",27,Electronic Messaging,Electronic Messaging,0,0,-0
51-6000,"Textile, Apparel, and Furnishings Workers",28,Workflow Management,Workflow Management,0.48648679205497586,15,0.4690926988482362
51-6000,"Textile, Apparel, and Furnishings Workers",29,Cloud Storage & Data Security,Cloud Storage,0,0,-0
51-6000,"Textile, Apparel, and Furnishings Workers",30,Information Processing,Information Processing,0.4057830831536278,16,0.39539940884773817
51-6000,"Textile, Apparel, and Furnishings Workers",31,Cloud Computing,Cloud Computing,0.024002937792104755,2,0.024000633543274606
51-6000,"Textile, Apparel, and Furnishings Workers",32,Recommender Systems,Recommender Systems,1.4073601198959593,50,1.1422525958251513
51-6000,"Textile, Apparel, and Furnishings Workers",33,Social Networking & Media Platforms,Social Networking,0,0,-0
51-6000,"Textile, Apparel, and Furnishings Workers",34,Digital Media Content,Digital Media Content,0.0307905217158588,2,0.030785658599324858
51-6000,"Textile, Apparel, and Furnishings Workers",35,Augmented and Virtual Reality (AR/VR),AR/VR,0.9842709385163699,43,0.8702076118697671
51-6000,"Textile, Apparel, and Furnishings Workers",36,Machine Learning & Neural Networks,Machine Learning,0.26126638697822535,21,0.2583817970837847
51-6000,"Textile, Apparel, and Furnishings Workers",37,Medical Imaging & Image Processing,Medical Imaging,0,0,-0
51-6000,"Textile, Apparel, and Furnishings Workers",38,Health Monitoring,Health Monitoring,0.05286808859901197,4,0.05284349149935316
51-6000,"Textile, Apparel, and Furnishings Workers",39,Medical Information,Medical Information,0,0,-0
51-6000,"Textile, Apparel, and Furnishings Workers",40,E-Healthcare,E-Healthcare,0,0,-0
51-7000,Woodworkers,1,3D Printer Hardware,3D Printer Hardware,13.921089413448787,202,3.327839617245152
51-7000,Woodworkers,2,3D Printing,3D Printing,38.644556901835124,465,4.347720476214481
51-7000,Woodworkers,3,Additive Manufacturing,Additive Manufacturing,57.725438186684286,655,4.748920143182789
51-7000,Woodworkers,4,Smart Agriculture & Water Management,Smart Agriculture,0,0,-0
51-7000,Woodworkers,5,Internet of Things (IoT),IoT,0,0,-0
51-7000,Woodworkers,6,Predictive Energy Management and Distribution,Energy Management,0,0,-0
51-7000,Woodworkers,7,Industrial Automation & Robot Control,Industrial Automation,0.1561580718602712,6,0.15553027544744685
51-7000,Woodworkers,8,Remote Monitoring & Control Systems,Remote Monitoring,0,1,-0
51-7000,Woodworkers,9,Smart Home & Intelligent Household Control,Smart Home,0,0,-0
51-7000,Woodworkers,10,Intelligent Logistics,Intelligent Logistics,0,0,-0
51-7000,Woodworkers,11,Autonomous Vehicles & UAVs,Autonomous Vehicles,0,0,-0
51-7000,Woodworkers,12,Parking & Vehicle Space Management,Parking Management,0,0,-0
51-7000,Woodworkers,13,Vehicle Telematics & Electric Vehicle Management,Vehicle Telematics,0,0,-0
51-7000,Woodworkers,14,Passenger Transportation,Passenger Transportation,0,0,-0
51-7000,Woodworkers,15,Food Ordering & Vending Systems,Food Ordering,0,0,-0
51-7000,Woodworkers,16,Digital Advertising,Digital Advertising,0,0,-0
51-7000,Woodworkers,17,Electronic Trading and Auctions,E-Trading,0,0,-0
51-7000,Woodworkers,18,Online Shopping Platforms,Online Shopping,0.09129374706155523,1,0.09116740498549905
51-7000,Woodworkers,19,E-Coupons & Promotion Management,E-Coupons,0,0,-0
51-7000,Woodworkers,20,Electronic Payments & Financial Transactions,E-Payment,0,0,-0
51-7000,Woodworkers,21,Mobile Payments,Mobile Payment,0,0,-0
51-7000,Woodworkers,22,Gaming & Wagering Systems,Gaming,0.07030641153581055,1,0.07024861932781999
51-7000,Woodworkers,23,Digital Authentication,Digital Authentification,0,0,-0
51-7000,Woodworkers,24,E-Learning,E-Learning,0,0,-0
51-7000,Woodworkers,25,Location-Based Services & Tracking,Location-Based Services,0,0,-0
51-7000,Woodworkers,26,Voice Communication,Voice Communication,0,0,-0
51-7000,Woodworkers,27,Electronic Messaging,Electronic Messaging,0,0,-0
51-7000,Woodworkers,28,Workflow Management,Workflow Management,0,1,-0
51-7000,Woodworkers,29,Cloud Storage & Data Security,Cloud Storage,0,0,-0
51-7000,Woodworkers,30,Information Processing,Information Processing,0,0,-0
51-7000,Woodworkers,31,Cloud Computing,Cloud Computing,0.058149928916260765,2,0.05811720718288244
51-7000,Woodworkers,32,Recommender Systems,Recommender Systems,0,1,-0
51-7000,Woodworkers,33,Social Networking & Media Platforms,Social Networking,0,0,-0
51-7000,Woodworkers,34,Digital Media Content,Digital Media Content,0,0,-0
51-7000,Woodworkers,35,Augmented and Virtual Reality (AR/VR),AR/VR,0.2249855785689051,3,0.2231294816036102
51-7000,Woodworkers,36,Machine Learning & Neural Networks,Machine Learning,0.05603944406084952,2,0.056010154208892445
51-7000,Woodworkers,37,Medical Imaging & Image Processing,Medical Imaging,0,0,-0
51-7000,Woodworkers,38,Health Monitoring,Health Monitoring,0,0,-0
51-7000,Woodworkers,39,Medical Information,Medical Information,0,0,-0
51-7000,Woodworkers,40,E-Healthcare,E-Healthcare,0,0,-0
51-8000,Plant and System Operators,1,3D Printer Hardware,3D Printer Hardware,0.6522376685807867,34,0.613099513409101
51-8000,Plant and System Operators,2,3D Printing,3D Printing,0.06719859482070488,10,0.06714812307905706
51-8000,Plant and System Operators,3,Additive Manufacturing,Additive Manufacturing,0.6507961252358239,20,0.6118916984654253
51-8000,Plant and System Operators,4,Smart Agriculture & Water Management,Smart Agriculture,63.41430142146191,1828,4.842898753051711
51-8000,Plant and System Operators,5,Internet of Things (IoT),IoT,6.197951369097982,254,2.5238113091672725
51-8000,Plant and System Operators,6,Predictive Energy Management and Distribution,Energy Management,154.70320550399933,4717,5.734666104328553
51-8000,Plant and System Operators,7,Industrial Automation & Robot Control,Industrial Automation,12.77851824270604,373,3.2424401887266203
51-8000,Plant and System Operators,8,Remote Monitoring & Control Systems,Remote Monitoring,39.3624069409737,1103,4.366119716669306
51-8000,Plant and System Operators,9,Smart Home & Intelligent Household Control,Smart Home,4.609283107668219,155,2.2327842886132347
51-8000,Plant and System Operators,10,Intelligent Logistics,Intelligent Logistics,0.29612009998163646,12,0.2919547995620529
51-8000,Plant and System Operators,11,Autonomous Vehicles & UAVs,Autonomous Vehicles,0.05017074903429127,3,0.05014972533973177
51-8000,Plant and System Operators,12,Parking & Vehicle Space Management,Parking Management,1.0215267488674047,37,0.8965136748512968
51-8000,Plant and System Operators,13,Vehicle Telematics & Electric Vehicle Management,Vehicle Telematics,3.272072431863056,131,1.9011432681596656
51-8000,Plant and System Operators,14,Passenger Transportation,Passenger Transportation,0.7734311756352739,31,0.711786807973194
51-8000,Plant and System Operators,15,Food Ordering & Vending Systems,Food Ordering,0,0,-0
51-8000,Plant and System Operators,16,Digital Advertising,Digital Advertising,0,1,-0
51-8000,Plant and System Operators,17,Electronic Trading and Auctions,E-Trading,0,0,-0
51-8000,Plant and System Operators,18,Online Shopping Platforms,Online Shopping,0.02941888268728204,1,0.02941464080916166
51-8000,Plant and System Operators,19,E-Coupons & Promotion Management,E-Coupons,0.03461306808708737,1,0.03460616036267739
51-8000,Plant and System Operators,20,Electronic Payments & Financial Transactions,E-Payment,0,2,-0
51-8000,Plant and System Operators,21,Mobile Payments,Mobile Payment,0,4,-0
51-8000,Plant and System Operators,22,Gaming & Wagering Systems,Gaming,0.025078519664655685,1,0.025075891627164257
51-8000,Plant and System Operators,23,Digital Authentication,Digital Authentification,0,1,-0
51-8000,Plant and System Operators,24,E-Learning,E-Learning,0,0,-0
51-8000,Plant and System Operators,25,Location-Based Services & Tracking,Location-Based Services,0.029954621041539384,1,0.029950143238989837
51-8000,Plant and System Operators,26,Voice Communication,Voice Communication,0.05757850299942656,8,0.05754673552147594
51-8000,Plant and System Operators,27,Electronic Messaging,Electronic Messaging,0.2387778549775885,8,0.23656518629040552
51-8000,Plant and System Operators,28,Workflow Management,Workflow Management,1.8976802340303345,62,1.3969174256139194
51-8000,Plant and System Operators,29,Cloud Storage & Data Security,Cloud Storage,0,0,-0
51-8000,Plant and System Operators,30,Information Processing,Information Processing,0.7774398708577038,41,0.714954673045957
51-8000,Plant and System Operators,31,Cloud Computing,Cloud Computing,0.7121134029367959,31,0.662562014026021
51-8000,Plant and System Operators,32,Recommender Systems,Recommender Systems,0,0,-0
51-8000,Plant and System Operators,33,Social Networking & Media Platforms,Social Networking,0.03106207279894785,1,0.031057079914064343
51-8000,Plant and System Operators,34,Digital Media Content,Digital Media Content,0.08302094228707184,3,0.08292586689286328
51-8000,Plant and System Operators,35,Augmented and Virtual Reality (AR/VR),AR/VR,0.035854795020974974,2,0.03584711717563285
51-8000,Plant and System Operators,36,Machine Learning & Neural Networks,Machine Learning,0.14086780531452103,10,0.14040602643385844
51-8000,Plant and System Operators,37,Medical Imaging & Image Processing,Medical Imaging,0,0,-0
51-8000,Plant and System Operators,38,Health Monitoring,Health Monitoring,0.03326634568049756,9,0.033260213035135204
51-8000,Plant and System Operators,39,Medical Information,Medical Information,0.20497480586961286,6,0.2035659583039745
51-8000,Plant and System Operators,40,E-Healthcare,E-Healthcare,0.02900997287818638,5,0.029005905390027065
51-9000,Other Production Occupations,1,3D Printer Hardware,3D Printer Hardware,44.57696919375811,3982,4.490490307779351
51-9000,Other Production Occupations,2,3D Printing,3D Printing,24.197394603682802,2203,3.8798188490609897
51-9000,Other Production Occupations,3,Additive Manufacturing,Additive Manufacturing,8.231419648162888,691,2.8047751176298696
51-9000,Other Production Occupations,4,Smart Agriculture & Water Management,Smart Agriculture,0.42573426897378747,51,0.4138216759332003
51-9000,Other Production Occupations,5,Internet of Things (IoT),IoT,0.3509487406170395,46,0.3441168993144576
51-9000,Other Production Occupations,6,Predictive Energy Management and Distribution,Energy Management,0.9242294246690855,85,0.8267683774176859
51-9000,Other Production Occupations,7,Industrial Automation & Robot Control,Industrial Automation,1.679323383981257,160,1.2902893649247618
51-9000,Other Production Occupations,8,Remote Monitoring & Control Systems,Remote Monitoring,0.8011906342256163,80,0.7335977152065494
51-9000,Other Production Occupations,9,Smart Home & Intelligent Household Control,Smart Home,1.2833826009273859,124,1.0682784155944398
51-9000,Other Production Occupations,10,Intelligent Logistics,Intelligent Logistics,0.9986237592571962,79,0.8804001029591204
51-9000,Other Production Occupations,11,Autonomous Vehicles & UAVs,Autonomous Vehicles,0.030933506533974336,3,0.03092857537198342
51-9000,Other Production Occupations,12,Parking & Vehicle Space Management,Parking Management,0,0,-0
51-9000,Other Production Occupations,13,Vehicle Telematics & Electric Vehicle Management,Vehicle Telematics,0.02284300648855506,7,0.02284102036353965
